,filename,label
103,cv-valid-train/sample-000278.mp3,adult
104,cv-valid-train/sample-000283.mp3,adult
105,cv-valid-train/sample-000285.mp3,adult
106,cv-valid-train/sample-000286.mp3,adult
107,cv-valid-train/sample-000290.mp3,adult
108,cv-valid-train/sample-000292.mp3,adult
109,cv-valid-train/sample-000293.mp3,adult
110,cv-valid-train/sample-000294.mp3,adult
111,cv-valid-train/sample-000297.mp3,adult
112,cv-valid-train/sample-000299.mp3,adult
113,cv-valid-train/sample-000300.mp3,adult
114,cv-valid-train/sample-000303.mp3,adult
115,cv-valid-train/sample-000304.mp3,adult
116,cv-valid-train/sample-000305.mp3,adult
117,cv-valid-train/sample-000317.mp3,adult
118,cv-valid-train/sample-000322.mp3,adult
119,cv-valid-train/sample-000325.mp3,adult
120,cv-valid-train/sample-000333.mp3,adult
121,cv-valid-train/sample-000341.mp3,adult
122,cv-valid-train/sample-000343.mp3,adult
123,cv-valid-train/sample-000345.mp3,adult
124,cv-valid-train/sample-000350.mp3,adult
125,cv-valid-train/sample-000355.mp3,child
126,cv-valid-train/sample-000360.mp3,adult
127,cv-valid-train/sample-000362.mp3,adult
128,cv-valid-train/sample-000368.mp3,adult
129,cv-valid-train/sample-000369.mp3,adult
130,cv-valid-train/sample-000374.mp3,adult
131,cv-valid-train/sample-000375.mp3,adult
132,cv-valid-train/sample-000378.mp3,adult
133,cv-valid-train/sample-000379.mp3,adult
134,cv-valid-train/sample-000383.mp3,adult
135,cv-valid-train/sample-000384.mp3,adult
136,cv-valid-train/sample-000385.mp3,child
137,cv-valid-train/sample-000387.mp3,adult
138,cv-valid-train/sample-000389.mp3,adult
139,cv-valid-train/sample-000392.mp3,adult
140,cv-valid-train/sample-000393.mp3,adult
141,cv-valid-train/sample-000394.mp3,adult
142,cv-valid-train/sample-000395.mp3,adult
143,cv-valid-train/sample-000400.mp3,adult
144,cv-valid-train/sample-000401.mp3,adult
145,cv-valid-train/sample-000409.mp3,adult
146,cv-valid-train/sample-000410.mp3,adult
147,cv-valid-train/sample-000412.mp3,adult
148,cv-valid-train/sample-000414.mp3,adult
149,cv-valid-train/sample-000416.mp3,adult
150,cv-valid-train/sample-000418.mp3,adult
151,cv-valid-train/sample-000419.mp3,adult
152,cv-valid-train/sample-000420.mp3,adult
153,cv-valid-train/sample-000424.mp3,child
154,cv-valid-train/sample-000425.mp3,adult
155,cv-valid-train/sample-000427.mp3,child
156,cv-valid-train/sample-000429.mp3,adult
157,cv-valid-train/sample-000432.mp3,child
158,cv-valid-train/sample-000436.mp3,adult
159,cv-valid-train/sample-000437.mp3,adult
160,cv-valid-train/sample-000443.mp3,adult
161,cv-valid-train/sample-000447.mp3,adult
162,cv-valid-train/sample-000449.mp3,adult
163,cv-valid-train/sample-000451.mp3,adult
164,cv-valid-train/sample-000453.mp3,adult
165,cv-valid-train/sample-000454.mp3,adult
166,cv-valid-train/sample-000465.mp3,adult
167,cv-valid-train/sample-000470.mp3,adult
168,cv-valid-train/sample-000471.mp3,adult
169,cv-valid-train/sample-000474.mp3,adult
170,cv-valid-train/sample-000475.mp3,adult
171,cv-valid-train/sample-000477.mp3,adult
172,cv-valid-train/sample-000479.mp3,adult
173,cv-valid-train/sample-000482.mp3,adult
174,cv-valid-train/sample-000483.mp3,adult
175,cv-valid-train/sample-000484.mp3,adult
176,cv-valid-train/sample-000485.mp3,adult
177,cv-valid-train/sample-000492.mp3,adult
178,cv-valid-train/sample-000493.mp3,adult
179,cv-valid-train/sample-000498.mp3,adult
180,cv-valid-train/sample-000499.mp3,adult
181,cv-valid-train/sample-000502.mp3,adult
182,cv-valid-train/sample-000505.mp3,adult
183,cv-valid-train/sample-000506.mp3,adult
184,cv-valid-train/sample-000507.mp3,adult
185,cv-valid-train/sample-000508.mp3,adult
186,cv-valid-train/sample-000517.mp3,adult
187,cv-valid-train/sample-000519.mp3,adult
188,cv-valid-train/sample-000520.mp3,adult
189,cv-valid-train/sample-000524.mp3,adult
190,cv-valid-train/sample-000525.mp3,adult
191,cv-valid-train/sample-000533.mp3,adult
192,cv-valid-train/sample-000539.mp3,adult
193,cv-valid-train/sample-000544.mp3,adult
194,cv-valid-train/sample-000545.mp3,adult
195,cv-valid-train/sample-000547.mp3,adult
196,cv-valid-train/sample-000548.mp3,adult
197,cv-valid-train/sample-000554.mp3,adult
198,cv-valid-train/sample-000555.mp3,adult
199,cv-valid-train/sample-000556.mp3,adult
200,cv-valid-train/sample-000563.mp3,adult
201,cv-valid-train/sample-000564.mp3,adult
202,cv-valid-train/sample-000565.mp3,adult
203,cv-valid-train/sample-000567.mp3,adult
204,cv-valid-train/sample-000568.mp3,adult
205,cv-valid-train/sample-000571.mp3,adult
206,cv-valid-train/sample-000573.mp3,adult
207,cv-valid-train/sample-000576.mp3,adult
208,cv-valid-train/sample-000577.mp3,adult
209,cv-valid-train/sample-000578.mp3,adult
210,cv-valid-train/sample-000579.mp3,adult
211,cv-valid-train/sample-000584.mp3,adult
212,cv-valid-train/sample-000586.mp3,adult
213,cv-valid-train/sample-000591.mp3,child
214,cv-valid-train/sample-000595.mp3,adult
215,cv-valid-train/sample-000597.mp3,adult
216,cv-valid-train/sample-000600.mp3,adult
217,cv-valid-train/sample-000610.mp3,adult
218,cv-valid-train/sample-000612.mp3,child
219,cv-valid-train/sample-000619.mp3,adult
220,cv-valid-train/sample-000620.mp3,adult
221,cv-valid-train/sample-000622.mp3,adult
222,cv-valid-train/sample-000625.mp3,adult
223,cv-valid-train/sample-000626.mp3,adult
224,cv-valid-train/sample-000629.mp3,adult
225,cv-valid-train/sample-000633.mp3,adult
226,cv-valid-train/sample-000635.mp3,adult
227,cv-valid-train/sample-000637.mp3,adult
228,cv-valid-train/sample-000639.mp3,adult
229,cv-valid-train/sample-000645.mp3,adult
230,cv-valid-train/sample-000646.mp3,adult
231,cv-valid-train/sample-000647.mp3,adult
232,cv-valid-train/sample-000651.mp3,adult
233,cv-valid-train/sample-000653.mp3,child
234,cv-valid-train/sample-000655.mp3,adult
235,cv-valid-train/sample-000657.mp3,adult
236,cv-valid-train/sample-000663.mp3,adult
237,cv-valid-train/sample-000668.mp3,adult
238,cv-valid-train/sample-000671.mp3,adult
239,cv-valid-train/sample-000673.mp3,adult
240,cv-valid-train/sample-000677.mp3,adult
241,cv-valid-train/sample-000679.mp3,child
242,cv-valid-train/sample-000683.mp3,adult
243,cv-valid-train/sample-000684.mp3,adult
244,cv-valid-train/sample-000690.mp3,adult
245,cv-valid-train/sample-000691.mp3,adult
246,cv-valid-train/sample-000694.mp3,adult
247,cv-valid-train/sample-000695.mp3,adult
248,cv-valid-train/sample-000698.mp3,adult
249,cv-valid-train/sample-000701.mp3,adult
250,cv-valid-train/sample-000704.mp3,adult
251,cv-valid-train/sample-000705.mp3,adult
252,cv-valid-train/sample-000707.mp3,adult
253,cv-valid-train/sample-000708.mp3,adult
254,cv-valid-train/sample-000710.mp3,adult
255,cv-valid-train/sample-000716.mp3,adult
256,cv-valid-train/sample-000717.mp3,adult
257,cv-valid-train/sample-000718.mp3,adult
258,cv-valid-train/sample-000720.mp3,adult
259,cv-valid-train/sample-000733.mp3,adult
260,cv-valid-train/sample-000740.mp3,adult
261,cv-valid-train/sample-000741.mp3,child
262,cv-valid-train/sample-000742.mp3,adult
263,cv-valid-train/sample-000745.mp3,child
264,cv-valid-train/sample-000749.mp3,adult
265,cv-valid-train/sample-000751.mp3,adult
266,cv-valid-train/sample-000753.mp3,adult
267,cv-valid-train/sample-000754.mp3,adult
268,cv-valid-train/sample-000761.mp3,adult
269,cv-valid-train/sample-000762.mp3,child
270,cv-valid-train/sample-000766.mp3,adult
271,cv-valid-train/sample-000768.mp3,adult
272,cv-valid-train/sample-000775.mp3,adult
273,cv-valid-train/sample-000776.mp3,adult
274,cv-valid-train/sample-000777.mp3,child
275,cv-valid-train/sample-000779.mp3,adult
276,cv-valid-train/sample-000784.mp3,adult
277,cv-valid-train/sample-000785.mp3,adult
278,cv-valid-train/sample-000790.mp3,adult
279,cv-valid-train/sample-000793.mp3,adult
280,cv-valid-train/sample-000794.mp3,adult
281,cv-valid-train/sample-000795.mp3,adult
282,cv-valid-train/sample-000797.mp3,adult
283,cv-valid-train/sample-000798.mp3,adult
284,cv-valid-train/sample-000801.mp3,adult
285,cv-valid-train/sample-000802.mp3,adult
286,cv-valid-train/sample-000803.mp3,adult
287,cv-valid-train/sample-000808.mp3,adult
288,cv-valid-train/sample-000811.mp3,adult
289,cv-valid-train/sample-000815.mp3,adult
290,cv-valid-train/sample-000817.mp3,adult
291,cv-valid-train/sample-000819.mp3,adult
292,cv-valid-train/sample-000823.mp3,adult
293,cv-valid-train/sample-000824.mp3,adult
294,cv-valid-train/sample-000827.mp3,adult
295,cv-valid-train/sample-000829.mp3,adult
296,cv-valid-train/sample-000834.mp3,adult
297,cv-valid-train/sample-000841.mp3,child
298,cv-valid-train/sample-000844.mp3,adult
299,cv-valid-train/sample-000850.mp3,adult
300,cv-valid-train/sample-000851.mp3,adult
301,cv-valid-train/sample-000853.mp3,adult
302,cv-valid-train/sample-000854.mp3,adult
303,cv-valid-train/sample-000855.mp3,adult
304,cv-valid-train/sample-000861.mp3,adult
305,cv-valid-train/sample-000862.mp3,adult
306,cv-valid-train/sample-000864.mp3,adult
307,cv-valid-train/sample-000866.mp3,adult
308,cv-valid-train/sample-000867.mp3,adult
309,cv-valid-train/sample-000868.mp3,adult
310,cv-valid-train/sample-000869.mp3,adult
311,cv-valid-train/sample-000871.mp3,adult
312,cv-valid-train/sample-000873.mp3,adult
313,cv-valid-train/sample-000877.mp3,adult
314,cv-valid-train/sample-000882.mp3,adult
315,cv-valid-train/sample-000884.mp3,adult
316,cv-valid-train/sample-000887.mp3,child
317,cv-valid-train/sample-000888.mp3,adult
318,cv-valid-train/sample-000891.mp3,adult
319,cv-valid-train/sample-000892.mp3,adult
320,cv-valid-train/sample-000893.mp3,adult
321,cv-valid-train/sample-000894.mp3,adult
322,cv-valid-train/sample-000895.mp3,adult
323,cv-valid-train/sample-000901.mp3,adult
324,cv-valid-train/sample-000903.mp3,adult
325,cv-valid-train/sample-000909.mp3,adult
326,cv-valid-train/sample-000912.mp3,adult
327,cv-valid-train/sample-000915.mp3,adult
328,cv-valid-train/sample-000917.mp3,adult
329,cv-valid-train/sample-000919.mp3,adult
330,cv-valid-train/sample-000924.mp3,adult
331,cv-valid-train/sample-000927.mp3,adult
332,cv-valid-train/sample-000935.mp3,adult
333,cv-valid-train/sample-000936.mp3,adult
334,cv-valid-train/sample-000939.mp3,adult
335,cv-valid-train/sample-000945.mp3,child
336,cv-valid-train/sample-000947.mp3,adult
337,cv-valid-train/sample-000949.mp3,adult
338,cv-valid-train/sample-000953.mp3,adult
339,cv-valid-train/sample-000957.mp3,child
340,cv-valid-train/sample-000960.mp3,adult
341,cv-valid-train/sample-000964.mp3,adult
342,cv-valid-train/sample-000967.mp3,adult
343,cv-valid-train/sample-000968.mp3,adult
344,cv-valid-train/sample-000972.mp3,adult
345,cv-valid-train/sample-000973.mp3,adult
346,cv-valid-train/sample-000974.mp3,child
347,cv-valid-train/sample-000976.mp3,adult
348,cv-valid-train/sample-000977.mp3,adult
349,cv-valid-train/sample-000978.mp3,adult
350,cv-valid-train/sample-000980.mp3,adult
351,cv-valid-train/sample-000982.mp3,adult
352,cv-valid-train/sample-000984.mp3,adult
353,cv-valid-train/sample-000989.mp3,adult
354,cv-valid-train/sample-000992.mp3,adult
355,cv-valid-train/sample-000994.mp3,adult
356,cv-valid-train/sample-000995.mp3,adult
357,cv-valid-train/sample-000996.mp3,adult
358,cv-valid-train/sample-000999.mp3,adult
359,cv-valid-train/sample-001005.mp3,adult
360,cv-valid-train/sample-001010.mp3,adult
361,cv-valid-train/sample-001011.mp3,child
362,cv-valid-train/sample-001014.mp3,adult
363,cv-valid-train/sample-001020.mp3,adult
364,cv-valid-train/sample-001022.mp3,adult
365,cv-valid-train/sample-001024.mp3,adult
366,cv-valid-train/sample-001028.mp3,adult
367,cv-valid-train/sample-001030.mp3,adult
368,cv-valid-train/sample-001031.mp3,adult
369,cv-valid-train/sample-001034.mp3,adult
370,cv-valid-train/sample-001038.mp3,adult
371,cv-valid-train/sample-001041.mp3,adult
372,cv-valid-train/sample-001043.mp3,adult
373,cv-valid-train/sample-001045.mp3,adult
374,cv-valid-train/sample-001048.mp3,child
375,cv-valid-train/sample-001049.mp3,adult
376,cv-valid-train/sample-001050.mp3,adult
377,cv-valid-train/sample-001052.mp3,adult
378,cv-valid-train/sample-001054.mp3,adult
379,cv-valid-train/sample-001062.mp3,adult
380,cv-valid-train/sample-001063.mp3,adult
381,cv-valid-train/sample-001064.mp3,adult
382,cv-valid-train/sample-001066.mp3,adult
383,cv-valid-train/sample-001068.mp3,adult
384,cv-valid-train/sample-001069.mp3,adult
385,cv-valid-train/sample-001075.mp3,adult
386,cv-valid-train/sample-001077.mp3,adult
387,cv-valid-train/sample-001079.mp3,adult
388,cv-valid-train/sample-001081.mp3,adult
389,cv-valid-train/sample-001083.mp3,adult
390,cv-valid-train/sample-001091.mp3,adult
391,cv-valid-train/sample-001092.mp3,adult
392,cv-valid-train/sample-001093.mp3,adult
393,cv-valid-train/sample-001095.mp3,adult
394,cv-valid-train/sample-001096.mp3,adult
395,cv-valid-train/sample-001100.mp3,adult
396,cv-valid-train/sample-001102.mp3,adult
397,cv-valid-train/sample-001103.mp3,adult
398,cv-valid-train/sample-001104.mp3,adult
399,cv-valid-train/sample-001106.mp3,adult
400,cv-valid-train/sample-001108.mp3,child
401,cv-valid-train/sample-001109.mp3,adult
402,cv-valid-train/sample-001121.mp3,adult
403,cv-valid-train/sample-001123.mp3,adult
404,cv-valid-train/sample-001129.mp3,adult
405,cv-valid-train/sample-001132.mp3,child
406,cv-valid-train/sample-001136.mp3,adult
407,cv-valid-train/sample-001137.mp3,adult
408,cv-valid-train/sample-001143.mp3,adult
409,cv-valid-train/sample-001144.mp3,adult
410,cv-valid-train/sample-001146.mp3,adult
411,cv-valid-train/sample-001147.mp3,adult
412,cv-valid-train/sample-001148.mp3,adult
413,cv-valid-train/sample-001153.mp3,adult
414,cv-valid-train/sample-001159.mp3,adult
415,cv-valid-train/sample-001160.mp3,adult
416,cv-valid-train/sample-001163.mp3,adult
417,cv-valid-train/sample-001164.mp3,adult
418,cv-valid-train/sample-001165.mp3,adult
419,cv-valid-train/sample-001166.mp3,adult
420,cv-valid-train/sample-001171.mp3,adult
421,cv-valid-train/sample-001179.mp3,adult
422,cv-valid-train/sample-001182.mp3,adult
423,cv-valid-train/sample-001188.mp3,adult
424,cv-valid-train/sample-001191.mp3,adult
425,cv-valid-train/sample-001193.mp3,adult
426,cv-valid-train/sample-001194.mp3,adult
427,cv-valid-train/sample-001196.mp3,adult
428,cv-valid-train/sample-001198.mp3,adult
429,cv-valid-train/sample-001199.mp3,adult
430,cv-valid-train/sample-001206.mp3,adult
431,cv-valid-train/sample-001208.mp3,adult
432,cv-valid-train/sample-001211.mp3,adult
433,cv-valid-train/sample-001216.mp3,adult
434,cv-valid-train/sample-001219.mp3,adult
435,cv-valid-train/sample-001223.mp3,adult
436,cv-valid-train/sample-001224.mp3,adult
437,cv-valid-train/sample-001225.mp3,adult
438,cv-valid-train/sample-001228.mp3,adult
439,cv-valid-train/sample-001229.mp3,adult
440,cv-valid-train/sample-001230.mp3,adult
441,cv-valid-train/sample-001232.mp3,adult
442,cv-valid-train/sample-001234.mp3,adult
443,cv-valid-train/sample-001236.mp3,adult
444,cv-valid-train/sample-001237.mp3,adult
445,cv-valid-train/sample-001238.mp3,adult
446,cv-valid-train/sample-001240.mp3,adult
447,cv-valid-train/sample-001245.mp3,adult
448,cv-valid-train/sample-001247.mp3,adult
449,cv-valid-train/sample-001250.mp3,child
450,cv-valid-train/sample-001255.mp3,adult
451,cv-valid-train/sample-001257.mp3,adult
452,cv-valid-train/sample-001259.mp3,adult
453,cv-valid-train/sample-001260.mp3,adult
454,cv-valid-train/sample-001261.mp3,adult
455,cv-valid-train/sample-001265.mp3,adult
456,cv-valid-train/sample-001266.mp3,adult
457,cv-valid-train/sample-001269.mp3,adult
458,cv-valid-train/sample-001270.mp3,adult
459,cv-valid-train/sample-001271.mp3,adult
460,cv-valid-train/sample-001280.mp3,child
461,cv-valid-train/sample-001281.mp3,adult
462,cv-valid-train/sample-001283.mp3,adult
463,cv-valid-train/sample-001284.mp3,adult
464,cv-valid-train/sample-001289.mp3,adult
465,cv-valid-train/sample-001291.mp3,adult
466,cv-valid-train/sample-001297.mp3,adult
467,cv-valid-train/sample-001299.mp3,adult
468,cv-valid-train/sample-001302.mp3,adult
469,cv-valid-train/sample-001304.mp3,adult
470,cv-valid-train/sample-001307.mp3,adult
471,cv-valid-train/sample-001308.mp3,adult
472,cv-valid-train/sample-001309.mp3,adult
473,cv-valid-train/sample-001310.mp3,adult
474,cv-valid-train/sample-001314.mp3,adult
475,cv-valid-train/sample-001318.mp3,adult
476,cv-valid-train/sample-001319.mp3,adult
477,cv-valid-train/sample-001320.mp3,adult
478,cv-valid-train/sample-001321.mp3,adult
479,cv-valid-train/sample-001322.mp3,adult
480,cv-valid-train/sample-001323.mp3,adult
481,cv-valid-train/sample-001325.mp3,adult
482,cv-valid-train/sample-001327.mp3,adult
483,cv-valid-train/sample-001328.mp3,adult
484,cv-valid-train/sample-001329.mp3,adult
485,cv-valid-train/sample-001330.mp3,adult
486,cv-valid-train/sample-001337.mp3,adult
487,cv-valid-train/sample-001338.mp3,adult
488,cv-valid-train/sample-001343.mp3,adult
489,cv-valid-train/sample-001344.mp3,adult
490,cv-valid-train/sample-001345.mp3,adult
491,cv-valid-train/sample-001346.mp3,adult
492,cv-valid-train/sample-001352.mp3,adult
493,cv-valid-train/sample-001353.mp3,adult
494,cv-valid-train/sample-001357.mp3,adult
495,cv-valid-train/sample-001361.mp3,adult
496,cv-valid-train/sample-001363.mp3,adult
497,cv-valid-train/sample-001364.mp3,adult
498,cv-valid-train/sample-001365.mp3,adult
499,cv-valid-train/sample-001366.mp3,adult
500,cv-valid-train/sample-001367.mp3,adult
501,cv-valid-train/sample-001370.mp3,adult
502,cv-valid-train/sample-001372.mp3,adult
503,cv-valid-train/sample-001374.mp3,adult
504,cv-valid-train/sample-001380.mp3,adult
505,cv-valid-train/sample-001385.mp3,adult
506,cv-valid-train/sample-001386.mp3,adult
507,cv-valid-train/sample-001390.mp3,adult
508,cv-valid-train/sample-001391.mp3,adult
509,cv-valid-train/sample-001392.mp3,adult
510,cv-valid-train/sample-001395.mp3,adult
511,cv-valid-train/sample-001396.mp3,adult
512,cv-valid-train/sample-001399.mp3,adult
513,cv-valid-train/sample-001401.mp3,child
514,cv-valid-train/sample-001404.mp3,adult
515,cv-valid-train/sample-001405.mp3,adult
516,cv-valid-train/sample-001408.mp3,child
517,cv-valid-train/sample-001409.mp3,adult
518,cv-valid-train/sample-001416.mp3,adult
519,cv-valid-train/sample-001419.mp3,adult
520,cv-valid-train/sample-001421.mp3,adult
521,cv-valid-train/sample-001422.mp3,adult
522,cv-valid-train/sample-001423.mp3,adult
523,cv-valid-train/sample-001424.mp3,adult
524,cv-valid-train/sample-001426.mp3,adult
525,cv-valid-train/sample-001428.mp3,adult
526,cv-valid-train/sample-001429.mp3,adult
527,cv-valid-train/sample-001434.mp3,adult
528,cv-valid-train/sample-001435.mp3,adult
529,cv-valid-train/sample-001438.mp3,adult
530,cv-valid-train/sample-001440.mp3,adult
531,cv-valid-train/sample-001444.mp3,adult
532,cv-valid-train/sample-001445.mp3,adult
533,cv-valid-train/sample-001446.mp3,adult
534,cv-valid-train/sample-001447.mp3,adult
535,cv-valid-train/sample-001448.mp3,adult
536,cv-valid-train/sample-001451.mp3,child
537,cv-valid-train/sample-001453.mp3,adult
538,cv-valid-train/sample-001459.mp3,adult
539,cv-valid-train/sample-001461.mp3,adult
540,cv-valid-train/sample-001463.mp3,child
541,cv-valid-train/sample-001464.mp3,adult
542,cv-valid-train/sample-001465.mp3,adult
543,cv-valid-train/sample-001467.mp3,adult
544,cv-valid-train/sample-001469.mp3,adult
545,cv-valid-train/sample-001474.mp3,adult
546,cv-valid-train/sample-001475.mp3,adult
547,cv-valid-train/sample-001476.mp3,adult
548,cv-valid-train/sample-001477.mp3,adult
549,cv-valid-train/sample-001479.mp3,adult
550,cv-valid-train/sample-001480.mp3,adult
551,cv-valid-train/sample-001482.mp3,adult
552,cv-valid-train/sample-001483.mp3,adult
553,cv-valid-train/sample-001491.mp3,adult
554,cv-valid-train/sample-001493.mp3,adult
555,cv-valid-train/sample-001495.mp3,adult
556,cv-valid-train/sample-001499.mp3,adult
557,cv-valid-train/sample-001501.mp3,adult
558,cv-valid-train/sample-001510.mp3,adult
559,cv-valid-train/sample-001513.mp3,adult
560,cv-valid-train/sample-001514.mp3,adult
561,cv-valid-train/sample-001515.mp3,adult
562,cv-valid-train/sample-001517.mp3,adult
563,cv-valid-train/sample-001518.mp3,adult
564,cv-valid-train/sample-001523.mp3,adult
565,cv-valid-train/sample-001524.mp3,child
566,cv-valid-train/sample-001525.mp3,adult
567,cv-valid-train/sample-001526.mp3,adult
568,cv-valid-train/sample-001530.mp3,adult
569,cv-valid-train/sample-001531.mp3,adult
570,cv-valid-train/sample-001535.mp3,adult
571,cv-valid-train/sample-001536.mp3,adult
572,cv-valid-train/sample-001537.mp3,adult
573,cv-valid-train/sample-001539.mp3,adult
574,cv-valid-train/sample-001546.mp3,adult
575,cv-valid-train/sample-001547.mp3,adult
576,cv-valid-train/sample-001548.mp3,adult
577,cv-valid-train/sample-001549.mp3,adult
578,cv-valid-train/sample-001551.mp3,child
579,cv-valid-train/sample-001552.mp3,adult
580,cv-valid-train/sample-001560.mp3,adult
581,cv-valid-train/sample-001564.mp3,adult
582,cv-valid-train/sample-001565.mp3,adult
583,cv-valid-train/sample-001567.mp3,adult
584,cv-valid-train/sample-001571.mp3,adult
585,cv-valid-train/sample-001573.mp3,adult
586,cv-valid-train/sample-001576.mp3,adult
587,cv-valid-train/sample-001578.mp3,adult
588,cv-valid-train/sample-001580.mp3,adult
589,cv-valid-train/sample-001584.mp3,child
590,cv-valid-train/sample-001586.mp3,adult
591,cv-valid-train/sample-001587.mp3,adult
592,cv-valid-train/sample-001588.mp3,adult
593,cv-valid-train/sample-001590.mp3,adult
594,cv-valid-train/sample-001591.mp3,child
595,cv-valid-train/sample-001594.mp3,adult
596,cv-valid-train/sample-001597.mp3,adult
597,cv-valid-train/sample-001598.mp3,adult
598,cv-valid-train/sample-001601.mp3,adult
599,cv-valid-train/sample-001606.mp3,adult
600,cv-valid-train/sample-001608.mp3,child
601,cv-valid-train/sample-001611.mp3,adult
602,cv-valid-train/sample-001615.mp3,child
603,cv-valid-train/sample-001620.mp3,adult
604,cv-valid-train/sample-001622.mp3,adult
605,cv-valid-train/sample-001623.mp3,adult
606,cv-valid-train/sample-001626.mp3,child
607,cv-valid-train/sample-001631.mp3,adult
608,cv-valid-train/sample-001632.mp3,adult
609,cv-valid-train/sample-001634.mp3,child
